metabolite,SampleID,flux,description
gsn_m,SRR11128240,1.00E-06,Guanosine
lys_L_m,SRR11128240,0.015,L-lysinium(1+)
arg_L_m,SRR11128240,0.015,L-argininium(1+)
his_L_m,SRR11128240,0.015,L-histidine
asn_L_m,SRR11128240,0.0225,L-asparagine
gln_L_m,SRR11128240,0.018,L-glutamine
ade_m,SRR11128240,1.00E-06,Adenine
ocdcea_m,SRR11128240,1.00E-06,octadecenoate (n-C18:1)
cys_L_m,SRR11128240,1.00E-06,L-cysteine
gua_m,SRR11128240,1.00E-06,Guanine
ncam_m,SRR11128240,1.00E-06,Nicotinamide
ala_L_m,SRR11128240,1.00E-06,L-alanine
val_L_m,SRR11128240,1.00E-06,L-valine
3mop_m,SRR11128240,1.00E-06,3-methyl-2-oxopentanoate
ura_m,SRR11128240,1.00E-06,uracil
ala_D_m,SRR11128240,1.00E-06,D-alanine
met_L_m,SRR11128240,0.018,L-methionine
ile_L_m,SRR11128240,0.015,L-isoleucine
trp_L_m,SRR11128240,0.008182,L-tryptophan
pro_L_m,SRR11128240,1.00E-06,L-proline
thr_L_m,SRR11128240,1.00E-06,L-threonine
leu_L_m,SRR11128240,0.015,L-leucine
glu_L_m,SRR11128240,1.00E-06,L-glutamate(1-)
gly_m,SRR11128240,1.00E-06,Glycine
asp_L_m,SRR11128240,1.00E-06,L-aspartate(1-)
ocdca_m,SRR11128240,1.00E-06,octadecanoate (n-C18:0)
drib_m,SRR11128240,1.00E-06,2-deoxy-D-ribose
fru_m,SRR11128240,1.00E-06,D-Fructose
man_m,SRR11128240,1.00E-06,D-Mannose
gal_m,SRR11128240,1.00E-06,D-Galactose
mnl_m,SRR11128240,1.00E-06,D-Mannitol
indole_m,SRR11128240,0.004666737,Indole
sbt_D_m,SRR11128240,1.00E-06,D-glucitol
malt_m,SRR11128240,1.00E-06,Maltose
sucr_m,SRR11128240,1.00E-06,Sucrose
lcts_m,SRR11128240,1.00E-06,Lactose
melib_m,SRR11128240,1.00E-06,Melibiose
kestopt_m,SRR11128240,1.00E-06,"Kestopentaose (4 fru, 1 glc inulin-type fructo-oligosaccharide)"
raffin_m,SRR11128240,1.00E-06,Raffinose
ttdca_m,SRR11128240,1.00E-06,tetradecanoate (n-C14:0)
fe3_m,SRR11128240,0.001430841,Fe3+
fe2_m,SRR11128240,0.001859857,Fe2+
pnto_R_m,SRR11128240,0.002833163,(R)-Pantothenate
fol_m,SRR11128240,0.00083053,Folate
mg2_m,SRR11128240,0.00151053,magnesium
cl_m,SRR11128240,0.00151053,Chloride
k_m,SRR11128240,0.00151053,potassium
cobalt2_m,SRR11128240,0.00151053,Co2+
zn2_m,SRR11128240,0.00151053,Zinc
ca2_m,SRR11128240,0.00151053,calcium(2+)
cu2_m,SRR11128240,0.00151053,Cu2+
mn2_m,SRR11128240,0.00151053,Mn2+
arab_L_m,SRR11128240,1.00E-06,L-arabinose
4abz_m,SRR11128240,5.23E-06,4-Aminobenzoate
glcn_m,SRR11128240,1.00E-06,D-gluconate
ptrc_m,SRR11128240,6.04E-05,Putrescine
pheme_m,SRR11128240,7.21E-06,Protoheme
spmd_m,SRR11128240,6.43E-05,Spermidine
thm_m,SRR11128240,0.00028183,Thiamin
12dgr180_m,SRR11128240,1.00E-06,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)"
pydx_m,SRR11128240,0.001428031,Pyridoxal
so4_m,SRR11128240,0.001510098,sulfate
thymd_m,SRR11128240,1.00E-06,Thymidine
pydxn_m,SRR11128240,7.70E-05,Pyridoxine
lanost_m,SRR11128240,1.99E-06,lanosterol
q8_m,SRR11128240,3.30E-06,Ubiquinone-8
hdca_m,SRR11128240,1.00E-06,Hexadecanoate (n-C16:0)
mqn8_m,SRR11128240,1.00E-06,Menaquinone 8
lmn30_m,SRR11128240,1.00E-06,"laminarin (n=30 repeat units, beta -1,3 glc)"
arabinoxyl_m,SRR11128240,0.000306649,"Arabinoxylan, 30 xyl_D, 18 arab_L, 3 gal, 3 glc_D"
inulin_m,SRR11128240,0.000470195,"Chicory inulin, 30 monosaccharide units (29 fru, 1 glc) on average"
2dmmq8_m,SRR11128240,0.00043511,2-Demethylmenaquinone 8
gthox_m,SRR11128240,1.00E-06,Oxidized glutathione
rhamnogalurII_m,SRR11128240,1.00E-06,"Wine rhamnogalacturonan II, MW ~ 5-10 kDa, 37% galur, 16% rmn, 3% fuc-L, 11% arab-L, 6% gal, 5% glcur, 4% 2omfuc, 3% 2omxyl, 6% ... <Preview truncated at 128 characters>"
homogal_m,SRR11128240,1.00E-06,"Homogalacturonan, 100 galacturonate residues. Assumed to be methylated/ acetylated in every 5th residue. Citrus HG consists of 7... <Preview truncated at 128 characters>"
arabinan101_m,SRR11128240,1.00E-06,"Arabinan, polymer of 1,5-a-L-linked arabinofuranose units substituted by 1,3 or 1,2 linked branches, MW ~ 15000 Da (REF: www.meg... <Preview truncated at 128 characters>"
dextran40_m,SRR11128240,1.00E-06,"Dextran 40, 1,6-alpha-D-Glucan"
o2_m,SRR11128240,1.00E-06,O2
gthrd_m,SRR11128240,1.00E-06,Reduced glutathione
lichn_m,SRR11128240,1.00E-06,"Lichenin from Icelandic moss, 170 glucose residues. DOI: 10.1039/JR9570001951"
mqn7_m,SRR11128240,5.68E-05,Menaquinone 7
cit_m,SRR11128240,1.00E-06,Citrate
arab_D_m,SRR11128240,1.00E-06,D-Arabinose
fald_m,SRR11128240,1.00E-06,formaldehyde
hxan_m,SRR11128240,1.00E-06,Hypoxanthine
galmannan_m,SRR11128240,1.41E-05,"Carob galactomannan, Gal:Man ratio 22/78. 220 gal, 780 man assumed"
xyluglc_m,SRR11128240,1.00E-06,"Xyluglucan, PMID:16663672, Fry SC 1989. 600 glc_D, 360 xyl_D, 108 gal, 60 fuc_L, 6 arab_L"
levan1000_m,SRR11128240,1.00E-06,"Levan, 1000 fructose units"
rhamnogalurI_m,SRR11128240,1.00E-06,"Potato rhamnogalacturonan I, MW assumed ~200000, 62 galur, 20 rmn, 12 gal, 3 arab-L, 1 xyl-D (www.megazyme.com, PMID: 16661590)"
starch1200_m,SRR11128240,1.18E-05,"starch n=1200 repeat units (300 repeat units amylose, 900 repeat units amylopectin, corresponds to potatoe starch)"
amylopect900_m,SRR11128240,1.57E-05,"Amylopectin, 900 repeat units"
pullulan1200_m,SRR11128240,1.18E-05,"pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds)"
amylose300_m,SRR11128240,4.70E-05,"amylose (n=300 repeat units, alpha-1,4-glc)"
glcmannan_m,SRR11128240,3.29E-05,"Konjac glucomannan, MW 77,500 (PMID:17962981), Man:Glc ~ 2:1. -> 286 man, 143 glc_D"
arabinogal_m,SRR11128240,2.19E-05,"Larch arabinogalactan, gal/ara 6:1, small amount of glcur, MW ~ 116000"
pect_m,SRR11128240,3.34E-05,pectins
xylan_m,SRR11128240,3.21E-05,"Oat spelt xylan, MW 79200 (DOI: 10.1002/masy.200551405) = 528 xyl_D"
chor_m,SRR11128240,1.00E-06,chorismate
ribflv_m,SRR11128240,1.00E-06,Riboflavin
pydam_m,SRR11128240,2.24E-06,Pyridoxamine
sheme_m,SRR11128240,0.000218284,Siroheme
acgam_m,SRR11128240,0.1,N-acetyl-D-glucosamine
acnam_m,SRR11128240,0.1,N-acetylneuraminate
strch1_m,SRR11128240,0.002802958,"starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})"
pi_m,SRR11128240,1.00E-06,hydrogenphosphate
dad_2_m,SRR11128240,1.00E-06,2-deoxyadenosine
gam_m,SRR11128240,0.026446472,D-Glucosamine
dcyt_m,SRR9277312,0.055211221,Deoxycytidine
glyc3p_m,SRR9277312,0.1,Glycerol 3-phosphate
glyleu_m,SRR9277312,0.113256821,Glycylleucine
amp_m,SRR9277312,0.1,AMP
nmn_m,SRR9277312,0.1,NMN
cgly_m,SRR9277312,0.1,L-cysteinylglycine
glyasp_m,SRR9277312,0.08378859,Glycyl-L-aspartate
26dap_M_m,SRR9277312,0.1,"meso-2,6-Diaminoheptanedioate"
orn_m,SRR9277312,0.1,Ornithine
csn_m,SRR9277312,1.00E-06,cytosine
cytd_m,SRR9277312,1.00E-06,Cytidine
acmana_m,SRR9277312,1.00E-06,N-acetyl-D-mannosamine
adn_m,SRR9277312,1.00E-06,Adenosine
metsox_S_L_m,SRR9277312,1.00E-06,L-Methionine Sulfoxide
dgsn_m,SRR9277312,1.00E-06,Deoxyguanosine
phe_L_m,SRR9277312,0.039586391,L-phenylalanine
tyr_L_m,SRR9277312,0.029830067,L-tyrosine
uri_m,SRR9277312,1.00E-06,Uridine
ddca_m,SRR9277312,1.00E-06,laurate
cellb_m,SRR9277312,1.00E-06,cellobiose
tre_m,SRR9277312,1.00E-06,Trehalose
gsn_m,SRR9277312,1.00E-06,Guanosine
lys_L_m,SRR9277312,0.015,L-lysinium(1+)
arg_L_m,SRR9277312,0.015,L-argininium(1+)
his_L_m,SRR9277312,0.015,L-histidine
asn_L_m,SRR9277312,0.0225,L-asparagine
gln_L_m,SRR9277312,0.018,L-glutamine
ade_m,SRR9277312,1.00E-06,Adenine
ocdcea_m,SRR9277312,1.00E-06,octadecenoate (n-C18:1)
cys_L_m,SRR9277312,1.00E-06,L-cysteine
gua_m,SRR9277312,1.00E-06,Guanine
ncam_m,SRR9277312,1.00E-06,Nicotinamide
ala_L_m,SRR9277312,1.00E-06,L-alanine
val_L_m,SRR9277312,0.018,L-valine
3mop_m,SRR9277312,1.00E-06,3-methyl-2-oxopentanoate
ura_m,SRR9277312,1.00E-06,uracil
ala_D_m,SRR9277312,1.00E-06,D-alanine
met_L_m,SRR9277312,1.00E-06,L-methionine
ile_L_m,SRR9277312,0.015,L-isoleucine
trp_L_m,SRR9277312,0.008182,L-tryptophan
pro_L_m,SRR9277312,1.00E-06,L-proline
thr_L_m,SRR9277312,1.00E-06,L-threonine
leu_L_m,SRR9277312,1.00E-06,L-leucine
glu_L_m,SRR9277312,1.00E-06,L-glutamate(1-)
gly_m,SRR9277312,1.00E-06,Glycine
asp_L_m,SRR9277312,1.00E-06,L-aspartate(1-)
ocdca_m,SRR9277312,1.00E-06,octadecanoate (n-C18:0)
drib_m,SRR9277312,1.00E-06,2-deoxy-D-ribose
fru_m,SRR9277312,1.00E-06,D-Fructose
man_m,SRR9277312,1.00E-06,D-Mannose
gal_m,SRR9277312,1.00E-06,D-Galactose
mnl_m,SRR9277312,1.00E-06,D-Mannitol
indole_m,SRR9277312,0.003920057,Indole
sbt_D_m,SRR9277312,1.00E-06,D-glucitol
malt_m,SRR9277312,1.00E-06,Maltose
sucr_m,SRR9277312,1.00E-06,Sucrose
lcts_m,SRR9277312,1.00E-06,Lactose
melib_m,SRR9277312,1.00E-06,Melibiose
kestopt_m,SRR9277312,1.00E-06,"Kestopentaose (4 fru, 1 glc inulin-type fructo-oligosaccharide)"
raffin_m,SRR9277312,1.00E-06,Raffinose
ttdca_m,SRR9277312,1.00E-06,tetradecanoate (n-C14:0)
fe3_m,SRR9277312,0.00033081,Fe3+
fe2_m,SRR9277312,0.0019041,Fe2+
pnto_R_m,SRR9277312,0.00161071,(R)-Pantothenate
fol_m,SRR9277312,0.000987493,Folate
mg2_m,SRR9277312,0.001117439,magnesium
cl_m,SRR9277312,0.001117439,Chloride
k_m,SRR9277312,0.001117439,potassium
cobalt2_m,SRR9277312,0.001117439,Co2+
zn2_m,SRR9277312,0.001117439,Zinc
ca2_m,SRR9277312,0.001117439,calcium(2+)
cu2_m,SRR9277312,0.001117439,Cu2+
mn2_m,SRR9277312,0.001117439,Mn2+
arab_L_m,SRR9277312,1.00E-06,L-arabinose
4abz_m,SRR9277312,1.00E-06,4-Aminobenzoate
glcn_m,SRR9277312,1.00E-06,D-gluconate
ptrc_m,SRR9277312,0.000300337,Putrescine
pheme_m,SRR9277312,0.00034977,Protoheme
spmd_m,SRR9277312,0.000628647,Spermidine
thm_m,SRR9277312,0.00062868,Thiamin
12dgr180_m,SRR9277312,1.00E-06,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)"
pydx_m,SRR9277312,0.000128648,Pyridoxal
so4_m,SRR9277312,0.001084674,sulfate
thymd_m,SRR9277312,1.00E-06,Thymidine
pydxn_m,SRR9277312,0.00067305,Pyridoxine
lanost_m,SRR9277312,7.36E-05,lanosterol
q8_m,SRR9277312,0.000320976,Ubiquinone-8
hdca_m,SRR9277312,1.00E-06,Hexadecanoate (n-C16:0)
mqn8_m,SRR9277312,1.00E-06,Menaquinone 8
lmn30_m,SRR9277312,1.00E-06,"laminarin (n=30 repeat units, beta -1,3 glc)"
arabinoxyl_m,SRR9277312,0.000306649,"Arabinoxylan, 30 xyl_D, 18 arab_L, 3 gal, 3 glc_D"
inulin_m,SRR9277312,0.000470195,"Chicory inulin, 30 monosaccharide units (29 fru, 1 glc) on average"
2dmmq8_m,SRR9277312,2.15E-05,2-Demethylmenaquinone 8
gthox_m,SRR9277312,8.11E-06,Oxidized glutathione
rhamnogalurII_m,SRR9277312,1.00E-06,"Wine rhamnogalacturonan II, MW ~ 5-10 kDa, 37% galur, 16% rmn, 3% fuc-L, 11% arab-L, 6% gal, 5% glcur, 4% 2omfuc, 3% 2omxyl, 6% ... <Preview truncated at 128 characters>"
homogal_m,SRR9277312,1.00E-06,"Homogalacturonan, 100 galacturonate residues. Assumed to be methylated/ acetylated in every 5th residue. Citrus HG consists of 7... <Preview truncated at 128 characters>"
arabinan101_m,SRR9277312,1.00E-06,"Arabinan, polymer of 1,5-a-L-linked arabinofuranose units substituted by 1,3 or 1,2 linked branches, MW ~ 15000 Da (REF: www.meg... <Preview truncated at 128 characters>"
dextran40_m,SRR9277312,1.00E-06,"Dextran 40, 1,6-alpha-D-Glucan"
o2_m,SRR9277312,1.00E-06,O2
gthrd_m,SRR9277312,1.26E-05,Reduced glutathione
lichn_m,SRR9277312,1.00E-06,"Lichenin from Icelandic moss, 170 glucose residues. DOI: 10.1039/JR9570001951"
mqn7_m,SRR9277312,1.00E-06,Menaquinone 7
cit_m,SRR9277312,1.00E-06,Citrate
arab_D_m,SRR9277312,1.00E-06,D-Arabinose
fald_m,SRR9277312,1.00E-06,formaldehyde
hxan_m,SRR9277312,1.00E-06,Hypoxanthine
galmannan_m,SRR9277312,1.00E-06,"Carob galactomannan, Gal:Man ratio 22/78. 220 gal, 780 man assumed"
xyluglc_m,SRR9277312,1.00E-06,"Xyluglucan, PMID:16663672, Fry SC 1989. 600 glc_D, 360 xyl_D, 108 gal, 60 fuc_L, 6 arab_L"
levan1000_m,SRR9277312,1.00E-06,"Levan, 1000 fructose units"
rhamnogalurI_m,SRR9277312,1.00E-06,"Potato rhamnogalacturonan I, MW assumed ~200000, 62 galur, 20 rmn, 12 gal, 3 arab-L, 1 xyl-D (www.megazyme.com, PMID: 16661590)"
starch1200_m,SRR9277312,1.18E-05,"starch n=1200 repeat units (300 repeat units amylose, 900 repeat units amylopectin, corresponds to potatoe starch)"
amylopect900_m,SRR9277312,1.57E-05,"Amylopectin, 900 repeat units"
pullulan1200_m,SRR9277312,1.18E-05,"pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds)"
amylose300_m,SRR9277312,4.70E-05,"amylose (n=300 repeat units, alpha-1,4-glc)"
glcmannan_m,SRR9277312,1.00E-06,"Konjac glucomannan, MW 77,500 (PMID:17962981), Man:Glc ~ 2:1. -> 286 man, 143 glc_D"
arabinogal_m,SRR9277312,2.19E-05,"Larch arabinogalactan, gal/ara 6:1, small amount of glcur, MW ~ 116000"
pect_m,SRR9277312,3.34E-05,pectins
xylan_m,SRR9277312,3.21E-05,"Oat spelt xylan, MW 79200 (DOI: 10.1002/masy.200551405) = 528 xyl_D"
chor_m,SRR9277312,1.00E-06,chorismate
ribflv_m,SRR9277312,1.00E-06,Riboflavin
pydam_m,SRR9277312,1.62E-05,Pyridoxamine
sheme_m,SRR9277312,5.03E-05,Siroheme
acgam_m,SRR9277312,0.1,N-acetyl-D-glucosamine
acnam_m,SRR9277312,0.1,N-acetylneuraminate
strch1_m,SRR9277312,0.07970725,"starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})"
pi_m,SRR9277312,4.94E-05,hydrogenphosphate
dad_2_m,SRR9277312,0.068103245,2-deoxyadenosine
gam_m,SRR9277312,0.1,D-Glucosamine
dcyt_m,SRR9277336,0.053900471,Deoxycytidine
glyc3p_m,SRR9277336,0.1,Glycerol 3-phosphate
glyleu_m,SRR9277336,0.113256821,Glycylleucine
amp_m,SRR9277336,0.1,AMP
nmn_m,SRR9277336,0.1,NMN
cgly_m,SRR9277336,0.1,L-cysteinylglycine
glyasp_m,SRR9277336,0.08378859,Glycyl-L-aspartate
26dap_M_m,SRR9277336,0.1,"meso-2,6-Diaminoheptanedioate"
orn_m,SRR9277336,0.1,Ornithine
csn_m,SRR9277336,1.00E-06,cytosine
cytd_m,SRR9277336,1.00E-06,Cytidine
acmana_m,SRR9277336,1.00E-06,N-acetyl-D-mannosamine
adn_m,SRR9277336,0.007192082,Adenosine
metsox_S_L_m,SRR9277336,1.00E-06,L-Methionine Sulfoxide
dgsn_m,SRR9277336,1.00E-06,Deoxyguanosine
phe_L_m,SRR9277336,0.039341175,L-phenylalanine
tyr_L_m,SRR9277336,0.028893774,L-tyrosine
uri_m,SRR9277336,1.00E-06,Uridine
ddca_m,SRR9277336,1.00E-06,laurate
cellb_m,SRR9277336,1.00E-06,cellobiose
tre_m,SRR9277336,1.00E-06,Trehalose
gsn_m,SRR9277336,1.00E-06,Guanosine
lys_L_m,SRR9277336,0.015,L-lysinium(1+)
arg_L_m,SRR9277336,0.015,L-argininium(1+)
his_L_m,SRR9277336,0.015,L-histidine
asn_L_m,SRR9277336,0.0225,L-asparagine
gln_L_m,SRR9277336,0.018,L-glutamine
ade_m,SRR9277336,1.00E-06,Adenine
ocdcea_m,SRR9277336,1.00E-06,octadecenoate (n-C18:1)
cys_L_m,SRR9277336,1.00E-06,L-cysteine
gua_m,SRR9277336,1.00E-06,Guanine
ncam_m,SRR9277336,1.00E-06,Nicotinamide
ala_L_m,SRR9277336,1.00E-06,L-alanine
val_L_m,SRR9277336,1.00E-06,L-valine
3mop_m,SRR9277336,1.00E-06,3-methyl-2-oxopentanoate
ura_m,SRR9277336,1.00E-06,uracil
ala_D_m,SRR9277336,1.00E-06,D-alanine
met_L_m,SRR9277336,1.00E-06,L-methionine
ile_L_m,SRR9277336,0.015,L-isoleucine
trp_L_m,SRR9277336,0.008182,L-tryptophan
pro_L_m,SRR9277336,1.00E-06,L-proline
thr_L_m,SRR9277336,1.00E-06,L-threonine
leu_L_m,SRR9277336,0.015,L-leucine
glu_L_m,SRR9277336,1.00E-06,L-glutamate(1-)
gly_m,SRR9277336,1.00E-06,Glycine
asp_L_m,SRR9277336,1.00E-06,L-aspartate(1-)
ocdca_m,SRR9277336,1.00E-06,octadecanoate (n-C18:0)
drib_m,SRR9277336,1.00E-06,2-deoxy-D-ribose
fru_m,SRR9277336,1.00E-06,D-Fructose
man_m,SRR9277336,1.00E-06,D-Mannose
gal_m,SRR9277336,1.00E-06,D-Galactose
mnl_m,SRR9277336,1.00E-06,D-Mannitol
indole_m,SRR9277336,0.003776801,Indole
sbt_D_m,SRR9277336,1.00E-06,D-glucitol
malt_m,SRR9277336,1.00E-06,Maltose
sucr_m,SRR9277336,1.00E-06,Sucrose
lcts_m,SRR9277336,1.00E-06,Lactose
melib_m,SRR9277336,1.00E-06,Melibiose
kestopt_m,SRR9277336,1.00E-06,"Kestopentaose (4 fru, 1 glc inulin-type fructo-oligosaccharide)"
raffin_m,SRR9277336,1.00E-06,Raffinose
ttdca_m,SRR9277336,1.00E-06,tetradecanoate (n-C14:0)
fe3_m,SRR9277336,0.000609821,Fe3+
fe2_m,SRR9277336,0.001416422,Fe2+
pnto_R_m,SRR9277336,0.001155792,(R)-Pantothenate
fol_m,SRR9277336,0.000830241,Folate
mg2_m,SRR9277336,0.001007397,magnesium
cl_m,SRR9277336,0.001007397,Chloride
k_m,SRR9277336,0.001007397,potassium
cobalt2_m,SRR9277336,0.001007397,Co2+
zn2_m,SRR9277336,0.001007397,Zinc
ca2_m,SRR9277336,0.001007397,calcium(2+)
cu2_m,SRR9277336,0.001007397,Cu2+
mn2_m,SRR9277336,0.001007397,Mn2+
arab_L_m,SRR9277336,1.00E-06,L-arabinose
4abz_m,SRR9277336,2.80E-05,4-Aminobenzoate
glcn_m,SRR9277336,1.00E-06,D-gluconate
ptrc_m,SRR9277336,5.41E-05,Putrescine
pheme_m,SRR9277336,0.000625389,Protoheme
spmd_m,SRR9277336,0.000651713,Spermidine
thm_m,SRR9277336,0.00065392,Thiamin
12dgr180_m,SRR9277336,1.00E-06,"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)"
pydx_m,SRR9277336,0.000387848,Pyridoxal
so4_m,SRR9277336,1.00E-06,sulfate
thymd_m,SRR9277336,1.00E-06,Thymidine
pydxn_m,SRR9277336,6.35E-05,Pyridoxine
lanost_m,SRR9277336,1.00E-06,lanosterol
q8_m,SRR9277336,0.000401932,Ubiquinone-8
hdca_m,SRR9277336,1.00E-06,Hexadecanoate (n-C16:0)
mqn8_m,SRR9277336,1.00E-06,Menaquinone 8
lmn30_m,SRR9277336,1.00E-06,"laminarin (n=30 repeat units, beta -1,3 glc)"
arabinoxyl_m,SRR9277336,0.000306649,"Arabinoxylan, 30 xyl_D, 18 arab_L, 3 gal, 3 glc_D"
inulin_m,SRR9277336,0.000470195,"Chicory inulin, 30 monosaccharide units (29 fru, 1 glc) on average"
2dmmq8_m,SRR9277336,3.84E-05,2-Demethylmenaquinone 8
gthox_m,SRR9277336,7.88E-05,Oxidized glutathione
rhamnogalurII_m,SRR9277336,1.00E-06,"Wine rhamnogalacturonan II, MW ~ 5-10 kDa, 37% galur, 16% rmn, 3% fuc-L, 11% arab-L, 6% gal, 5% glcur, 4% 2omfuc, 3% 2omxyl, 6% ... <Preview truncated at 128 characters>"
homogal_m,SRR9277336,1.00E-06,"Homogalacturonan, 100 galacturonate residues. Assumed to be methylated/ acetylated in every 5th residue. Citrus HG consists of 7... <Preview truncated at 128 characters>"
arabinan101_m,SRR9277336,1.00E-06,"Arabinan, polymer of 1,5-a-L-linked arabinofuranose units substituted by 1,3 or 1,2 linked branches, MW ~ 15000 Da (REF: www.meg... <Preview truncated at 128 characters>"
dextran40_m,SRR9277336,1.00E-06,"Dextran 40, 1,6-alpha-D-Glucan"
o2_m,SRR9277336,1.00E-06,O2
gthrd_m,SRR9277336,5.54E-05,Reduced glutathione
lichn_m,SRR9277336,1.00E-06,"Lichenin from Icelandic moss, 170 glucose residues. DOI: 10.1039/JR9570001951"
mqn7_m,SRR9277336,1.00E-06,Menaquinone 7
cit_m,SRR9277336,1.00E-06,Citrate
arab_D_m,SRR9277336,1.00E-06,D-Arabinose
fald_m,SRR9277336,1.00E-06,formaldehyde
hxan_m,SRR9277336,1.00E-06,Hypoxanthine
galmannan_m,SRR9277336,1.00E-06,"Carob galactomannan, Gal:Man ratio 22/78. 220 gal, 780 man assumed"
xyluglc_m,SRR9277336,1.00E-06,"Xyluglucan, PMID:16663672, Fry SC 1989. 600 glc_D, 360 xyl_D, 108 gal, 60 fuc_L, 6 arab_L"
levan1000_m,SRR9277336,1.00E-06,"Levan, 1000 fructose units"
rhamnogalurI_m,SRR9277336,1.00E-06,"Potato rhamnogalacturonan I, MW assumed ~200000, 62 galur, 20 rmn, 12 gal, 3 arab-L, 1 xyl-D (www.megazyme.com, PMID: 16661590)"
starch1200_m,SRR9277336,1.18E-05,"starch n=1200 repeat units (300 repeat units amylose, 900 repeat units amylopectin, corresponds to potatoe starch)"
amylopect900_m,SRR9277336,1.57E-05,"Amylopectin, 900 repeat units"
pullulan1200_m,SRR9277336,1.18E-05,"pullulan (n=1200 repeat units, alpha-1,4 and alph-1,6 bounds)"
amylose300_m,SRR9277336,4.70E-05,"amylose (n=300 repeat units, alpha-1,4-glc)"
glcmannan_m,SRR9277336,1.00E-06,"Konjac glucomannan, MW 77,500 (PMID:17962981), Man:Glc ~ 2:1. -> 286 man, 143 glc_D"
arabinogal_m,SRR9277336,2.19E-05,"Larch arabinogalactan, gal/ara 6:1, small amount of glcur, MW ~ 116000"
pect_m,SRR9277336,3.34E-05,pectins
xylan_m,SRR9277336,3.21E-05,"Oat spelt xylan, MW 79200 (DOI: 10.1002/masy.200551405) = 528 xyl_D"
chor_m,SRR9277336,1.00E-06,chorismate
ribflv_m,SRR9277336,1.00E-06,Riboflavin
pydam_m,SRR9277336,0.000188185,Pyridoxamine
sheme_m,SRR9277336,0.000250521,Siroheme
acgam_m,SRR9277336,0.1,N-acetyl-D-glucosamine
acnam_m,SRR9277336,0.1,N-acetylneuraminate
strch1_m,SRR9277336,0.059934188,"starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})"
pi_m,SRR9277336,0.018285364,hydrogenphosphate
dad_2_m,SRR9277336,0.1,2-deoxyadenosine
gam_m,SRR9277336,0.1,D-Glucosamine
dcyt_m,SRR11128248,0.064155873,Deoxycytidine
glyc3p_m,SRR11128248,0.059807459,Glycerol 3-phosphate
glyleu_m,SRR11128248,0.113256821,Glycylleucine
amp_m,SRR11128248,0.1,AMP
nmn_m,SRR11128248,0.1,NMN
cgly_m,SRR11128248,0.1,L-cysteinylglycine
glyasp_m,SRR11128248,0.08378859,Glycyl-L-aspartate
26dap_M_m,SRR11128248,0.1,"meso-2,6-Diaminoheptanedioate"
orn_m,SRR11128248,0.1,Ornithine
csn_m,SRR11128248,1.00E-06,cytosine
cytd_m,SRR11128248,1.00E-06,Cytidine
acmana_m,SRR11128248,1.00E-06,N-acetyl-D-mannosamine
adn_m,SRR11128248,1.00E-06,Adenosine
metsox_S_L_m,SRR11128248,1.00E-06,L-Methionine Sulfoxide
dgsn_m,SRR11128248,1.00E-06,Deoxyguanosine
phe_L_m,SRR11128248,0.042320984,L-phenylalanine
tyr_L_m,SRR11128248,0.03184153,L-tyrosine
uri_m,SRR11128248,1.00E-06,Uridine
ddca_m,SRR11128248,1.00E-06,laurate
cellb_m,SRR11128248,1.00E-06,cellobiose
tre_m,SRR11128248,1.00E-06,Trehalose
gsn_m,SRR11128248,1.00E-06,Guanosine
lys_L_m,SRR11128248,0.015,L-lysinium(1+)
arg_L_m,SRR11128248,0.015,L-argininium(1+)
his_L_m,SRR11128248,0.015,L-histidine
asn_L_m,SRR11128248,0.0225,L-asparagine
gln_L_m,SRR11128248,0.018,L-glutamine
ade_m,SRR11128248,1.00E-06,Adenine
ocdcea_m,SRR11128248,1.00E-06,octadecenoate (n-C18:1)
cys_L_m,SRR11128248,1.00E-06,L-cysteine
gua_m,SRR11128248,1.00E-06,Guanine
ncam_m,SRR11128248,1.00E-06,Nicotinamide
ala_L_m,SRR11128248,1.00E-06,L-alanine
val_L_m,SRR11128248,1.00E-06,L-valine
3mop_m,SRR11128248,1.00E-06,3-methyl-2-oxopentanoate
ura_m,SRR11128248,1.00E-06,uracil
ala_D_m,SRR11128248,1.00E-06,D-alanine
met_L_m,SRR11128248,1.00E-06,L-methionine
ile_L_m,SRR11128248,0.015,L-isoleucine
trp_L_m,SRR11128248,0.008182,L-tryptophan
pro_L_m,SRR11128248,1.00E-06,L-proline
thr_L_m,SRR11128248,1.00E-06,L-threonine
leu_L_m,SRR11128248,1.00E-06,L-leucine
glu_L_m,SRR11128248,1.00E-06,L-glutamate(1-)
gly_m,SRR11128248,1.00E-06,Glycine
asp_L_m,SRR11128248,1.00E-06,L-aspartate(1-)
ocdca_m,SRR11128248,1.00E-06,octadecanoate (n-C18:0)
drib_m,SRR11128248,1.00E-06,2-deoxy-D-ribose
