metabolite,SampleID,flux,description
fru_m,ERR2438157,1.00E-06,D-Fructose
fum_m,ERR2438157,1.00E-06,Fumarate
xtsn_m,ERR2438157,1.00E-06,xanthosine
btd_RR_m,ERR2438157,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,ERR2438157,1.00E-06,Reduced riboflavin
ch4s_m,ERR2438157,1.00E-06,Methanethiol
ppi_m,ERR2438157,1.00E-06,Diphosphate
12ppd_S_m,ERR2438157,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,ERR2438157,1.00E-06,L-cysteine
galur_m,ERR2438157,1.00E-06,D-Galacturonate
ac_m,ERR2438157,1.00E-06,acetate
2obut_m,ERR2438157,1.00E-06,2-Oxobutanoate
apio_D_m,ERR2438157,0.000800961,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,ERR2438157,0.000533974,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,ERR2438157,0.000533974,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,ERR2438157,0.000533974,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,ERR2438157,0.000533974,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,ERR2438157,1.00E-06,Indole
acerA_m,ERR2438157,0.000266987,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,ERR2438157,1.00E-06,formaldehyde
ispre_m,ERR2438157,1.00E-06,Isoprene
mqn7_m,ERR2438172,4.425981295,Menaquinone 7
mqn8_m,ERR2438172,1.00E-06,Menaquinone 8
h_m,ERR2438172,19.34449404,proton
h2s_m,ERR2438172,0.057725327,Hydrogen sulfide
so4_m,ERR2438172,0.15824133,sulfate
co2_m,ERR2438172,1.233311888,carbon dioxide
tma_m,ERR2438172,1.00E-06,trimethylamine
h2o_m,ERR2438172,2.951897075,Water
tmao_m,ERR2438172,1.00E-06,Trimethylamine N-oxide
so3_m,ERR2438172,1.00E-06,Sulfite
tsul_m,ERR2438172,1.00E-06,thiosulfate(2-)
for_m,ERR2438172,1.00E-06,Formate
chol_m,ERR2438172,1.00E-06,Choline
o2_m,ERR2438172,1.00E-06,O2
diact_m,ERR2438172,1.00E-06,Diacetyl
ppa_m,ERR2438172,1.00E-06,propionate
h2_m,ERR2438172,1.00E-06,Hydrogen
xan_m,ERR2438172,0.548577827,Xanthine
lac_L_m,ERR2438172,1.00E-06,(S)-lactate
glyc_m,ERR2438172,1.00E-06,Glycerol
succ_m,ERR2438172,1.00E-06,Succinate
isocapr_m,ERR2438172,1.00E-06,Isocaproate
oxa_m,ERR2438172,1.00E-06,oxalate(2-)
glyclt_m,ERR2438172,1.00E-06,glycolate
pac_m,ERR2438172,0.028563546,phenylacetate
acald_m,ERR2438172,1.00E-06,acetaldehyde
actn_R_m,ERR2438172,1.00E-06,(R)-Acetoin
isobut_m,ERR2438172,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,ERR2438172,1.00E-06,chorismate
hxan_m,ERR2438172,1.00E-06,Hypoxanthine
mnl_m,ERR2438172,1.00E-06,D-Mannitol
gcald_m,ERR2438172,1.00E-06,glycolaldehyde
fuc_L_m,ERR2438172,1.00E-06,L-fucose
bhb_m,ERR2438172,1.00E-06,(R)-3-hydroxybutyrate
cit_m,ERR2438172,1.00E-06,Citrate
isoval_m,ERR2438172,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,ERR2438172,0.096189446,Nicotinate
ura_m,ERR2438172,0.155822113,uracil
glyb_m,ERR2438172,1.00E-06,glycine betaine
rib_D_m,ERR2438172,1.00E-06,D-ribose
glcn_m,ERR2438172,1.00E-06,D-gluconate
3mop_m,ERR2438172,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,ERR2438172,1.00E-06,Allantoin
inost_m,ERR2438172,1.00E-06,myo-inositol
phenol_m,ERR2438172,0.068958603,Phenol
mal_L_m,ERR2438172,1.00E-06,(S)-malate(2-)
phpyr_m,ERR2438172,1.00E-06,keto-phenylpyruvate
thymd_m,ERR2438172,1.00E-06,Thymidine
4hbz_m,ERR2438172,1.00E-06,4-hydroxybenzoate
etoh_m,ERR2438172,1.00E-06,ethanol
lald_L_m,ERR2438172,1.00E-06,(S)-lactaldehyde
ins_m,ERR2438172,1.00E-06,Inosine
but_m,ERR2438172,1.00E-06,butyrate
4hphac_m,ERR2438172,1.00E-06,4-hydroxyphenylacetate
uri_m,ERR2438172,1.00E-06,Uridine
ocdca_m,ERR2438172,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,ERR2438172,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,ERR2438172,1.00E-06,Riboflavin
hdca_m,ERR2438172,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,ERR2438172,1.00E-06,methanol
4hoxpacd_m,ERR2438172,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,ERR2438172,1.00E-06,D-Arabinose
acac_m,ERR2438172,1.00E-06,acetoacetate
2hyoxplac_m,ERR2438172,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,ERR2438172,1.00E-06,tetradecanoate (n-C14:0)
fru_m,ERR2438172,1.00E-06,D-Fructose
fum_m,ERR2438172,1.00E-06,Fumarate
xtsn_m,ERR2438172,1.00E-06,xanthosine
btd_RR_m,ERR2438172,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,ERR2438172,1.00E-06,Reduced riboflavin
ch4s_m,ERR2438172,1.00E-06,Methanethiol
ppi_m,ERR2438172,1.00E-06,Diphosphate
12ppd_S_m,ERR2438172,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,ERR2438172,1.00E-06,L-cysteine
galur_m,ERR2438172,1.00E-06,D-Galacturonate
ac_m,ERR2438172,1.00E-06,acetate
2obut_m,ERR2438172,1.00E-06,2-Oxobutanoate
apio_D_m,ERR2438172,0.000800961,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,ERR2438172,0.000533974,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,ERR2438172,0.000533974,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,ERR2438172,0.000533974,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,ERR2438172,0.000533974,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,ERR2438172,1.00E-06,Indole
acerA_m,ERR2438172,0.000266987,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,ERR2438172,1.00E-06,formaldehyde
ispre_m,ERR2438172,1.00E-06,Isoprene
mqn7_m,SRR11128243,1.00E-06,Menaquinone 7
mqn8_m,SRR11128243,1.00E-06,Menaquinone 8
h_m,SRR11128243,21.25995386,proton
h2s_m,SRR11128243,1.00E-06,Hydrogen sulfide
so4_m,SRR11128243,1.00E-06,sulfate
co2_m,SRR11128243,1.073980849,carbon dioxide
tma_m,SRR11128243,1.00E-06,trimethylamine
h2o_m,SRR11128243,2.871331091,Water
tmao_m,SRR11128243,1.00E-06,Trimethylamine N-oxide
so3_m,SRR11128243,0.219024637,Sulfite
tsul_m,SRR11128243,1.00E-06,thiosulfate(2-)
for_m,SRR11128243,1.00E-06,Formate
chol_m,SRR11128243,1.00E-06,Choline
o2_m,SRR11128243,1.00E-06,O2
diact_m,SRR11128243,1.00E-06,Diacetyl
ppa_m,SRR11128243,1.00E-06,propionate
h2_m,SRR11128243,1.00E-06,Hydrogen
xan_m,SRR11128243,0.548794578,Xanthine
lac_L_m,SRR11128243,1.00E-06,(S)-lactate
glyc_m,SRR11128243,1.00E-06,Glycerol
succ_m,SRR11128243,1.00E-06,Succinate
isocapr_m,SRR11128243,1.00E-06,Isocaproate
oxa_m,SRR11128243,1.00E-06,oxalate(2-)
glyclt_m,SRR11128243,1.00E-06,glycolate
pac_m,SRR11128243,1.00E-06,phenylacetate
acald_m,SRR11128243,1.00E-06,acetaldehyde
actn_R_m,SRR11128243,1.00E-06,(R)-Acetoin
isobut_m,SRR11128243,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,SRR11128243,1.00E-06,chorismate
hxan_m,SRR11128243,1.00E-06,Hypoxanthine
mnl_m,SRR11128243,1.00E-06,D-Mannitol
gcald_m,SRR11128243,1.00E-06,glycolaldehyde
fuc_L_m,SRR11128243,1.00E-06,L-fucose
bhb_m,SRR11128243,1.00E-06,(R)-3-hydroxybutyrate
cit_m,SRR11128243,1.00E-06,Citrate
isoval_m,SRR11128243,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,SRR11128243,0.095971155,Nicotinate
ura_m,SRR11128243,0.199445265,uracil
glyb_m,SRR11128243,1.00E-06,glycine betaine
rib_D_m,SRR11128243,1.00E-06,D-ribose
glcn_m,SRR11128243,1.00E-06,D-gluconate
3mop_m,SRR11128243,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,SRR11128243,1.00E-06,Allantoin
inost_m,SRR11128243,1.00E-06,myo-inositol
phenol_m,SRR11128243,1.00E-06,Phenol
mal_L_m,SRR11128243,1.00E-06,(S)-malate(2-)
phpyr_m,SRR11128243,1.00E-06,keto-phenylpyruvate
thymd_m,SRR11128243,1.00E-06,Thymidine
4hbz_m,SRR11128243,0.046982871,4-hydroxybenzoate
etoh_m,SRR11128243,1.00E-06,ethanol
lald_L_m,SRR11128243,1.00E-06,(S)-lactaldehyde
ins_m,SRR11128243,1.00E-06,Inosine
but_m,SRR11128243,1.00E-06,butyrate
4hphac_m,SRR11128243,1.00E-06,4-hydroxyphenylacetate
uri_m,SRR11128243,1.00E-06,Uridine
ocdca_m,SRR11128243,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,SRR11128243,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,SRR11128243,1.00E-06,Riboflavin
hdca_m,SRR11128243,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,SRR11128243,0.006513,methanol
4hoxpacd_m,SRR11128243,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,SRR11128243,1.00E-06,D-Arabinose
acac_m,SRR11128243,1.00E-06,acetoacetate
2hyoxplac_m,SRR11128243,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,SRR11128243,1.00E-06,tetradecanoate (n-C14:0)
fru_m,SRR11128243,1.00E-06,D-Fructose
fum_m,SRR11128243,1.00E-06,Fumarate
xtsn_m,SRR11128243,1.00E-06,xanthosine
btd_RR_m,SRR11128243,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,SRR11128243,1.00E-06,Reduced riboflavin
ch4s_m,SRR11128243,1.00E-06,Methanethiol
ppi_m,SRR11128243,1.00E-06,Diphosphate
12ppd_S_m,SRR11128243,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,SRR11128243,1.00E-06,L-cysteine
galur_m,SRR11128243,1.00E-06,D-Galacturonate
ac_m,SRR11128243,1.00E-06,acetate
2obut_m,SRR11128243,1.00E-06,2-Oxobutanoate
apio_D_m,SRR11128243,1.00E-06,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,SRR11128243,1.00E-06,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,SRR11128243,1.00E-06,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR11128243,1.00E-06,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR11128243,1.00E-06,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR11128243,1.00E-06,Indole
acerA_m,SRR11128243,1.00E-06,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR11128243,1.00E-06,formaldehyde
ispre_m,SRR11128243,1.00E-06,Isoprene
mqn7_m,SRR21232878,0.312771481,Menaquinone 7
mqn8_m,SRR21232878,1.00E-06,Menaquinone 8
h_m,SRR21232878,22.53849064,proton
h2s_m,SRR21232878,0.216151631,Hydrogen sulfide
so4_m,SRR21232878,1.00E-06,sulfate
co2_m,SRR21232878,1.417871205,carbon dioxide
tma_m,SRR21232878,1.00E-06,trimethylamine
h2o_m,SRR21232878,3.196239795,Water
tmao_m,SRR21232878,1.00E-06,Trimethylamine N-oxide
so3_m,SRR21232878,1.00E-06,Sulfite
tsul_m,SRR21232878,1.00E-06,thiosulfate(2-)
for_m,SRR21232878,1.00E-06,Formate
chol_m,SRR21232878,1.00E-06,Choline
o2_m,SRR21232878,1.00E-06,O2
diact_m,SRR21232878,1.00E-06,Diacetyl
ppa_m,SRR21232878,1.00E-06,propionate
h2_m,SRR21232878,1.00E-06,Hydrogen
xan_m,SRR21232878,0.548728054,Xanthine
lac_L_m,SRR21232878,1.00E-06,(S)-lactate
glyc_m,SRR21232878,1.00E-06,Glycerol
succ_m,SRR21232878,1.00E-06,Succinate
isocapr_m,SRR21232878,1.00E-06,Isocaproate
oxa_m,SRR21232878,1.00E-06,oxalate(2-)
glyclt_m,SRR21232878,1.00E-06,glycolate
pac_m,SRR21232878,0.028593626,phenylacetate
acald_m,SRR21232878,1.00E-06,acetaldehyde
actn_R_m,SRR21232878,1.00E-06,(R)-Acetoin
isobut_m,SRR21232878,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,SRR21232878,1.00E-06,chorismate
hxan_m,SRR21232878,1.00E-06,Hypoxanthine
mnl_m,SRR21232878,1.00E-06,D-Mannitol
gcald_m,SRR21232878,1.00E-06,glycolaldehyde
fuc_L_m,SRR21232878,1.00E-06,L-fucose
bhb_m,SRR21232878,1.00E-06,(R)-3-hydroxybutyrate
cit_m,SRR21232878,1.00E-06,Citrate
isoval_m,SRR21232878,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,SRR21232878,0.123752353,Nicotinate
ura_m,SRR21232878,0.225158149,uracil
glyb_m,SRR21232878,1.00E-06,glycine betaine
rib_D_m,SRR21232878,1.00E-06,D-ribose
glcn_m,SRR21232878,1.00E-06,D-gluconate
3mop_m,SRR21232878,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,SRR21232878,1.00E-06,Allantoin
inost_m,SRR21232878,1.00E-06,myo-inositol
phenol_m,SRR21232878,1.00E-06,Phenol
mal_L_m,SRR21232878,1.00E-06,(S)-malate(2-)
phpyr_m,SRR21232878,1.00E-06,keto-phenylpyruvate
thymd_m,SRR21232878,1.00E-06,Thymidine
4hbz_m,SRR21232878,0.045102211,4-hydroxybenzoate
etoh_m,SRR21232878,1.00E-06,ethanol
lald_L_m,SRR21232878,1.00E-06,(S)-lactaldehyde
ins_m,SRR21232878,1.00E-06,Inosine
but_m,SRR21232878,1.00E-06,butyrate
4hphac_m,SRR21232878,1.00E-06,4-hydroxyphenylacetate
uri_m,SRR21232878,1.00E-06,Uridine
ocdca_m,SRR21232878,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,SRR21232878,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,SRR21232878,1.00E-06,Riboflavin
hdca_m,SRR21232878,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,SRR21232878,1.00E-06,methanol
4hoxpacd_m,SRR21232878,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,SRR21232878,1.00E-06,D-Arabinose
acac_m,SRR21232878,1.00E-06,acetoacetate
2hyoxplac_m,SRR21232878,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,SRR21232878,1.00E-06,tetradecanoate (n-C14:0)
fru_m,SRR21232878,1.00E-06,D-Fructose
fum_m,SRR21232878,1.00E-06,Fumarate
xtsn_m,SRR21232878,1.00E-06,xanthosine
btd_RR_m,SRR21232878,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,SRR21232878,1.00E-06,Reduced riboflavin
ch4s_m,SRR21232878,1.00E-06,Methanethiol
ppi_m,SRR21232878,1.00E-06,Diphosphate
12ppd_S_m,SRR21232878,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,SRR21232878,1.00E-06,L-cysteine
galur_m,SRR21232878,1.00E-06,D-Galacturonate
ac_m,SRR21232878,1.00E-06,acetate
2obut_m,SRR21232878,1.00E-06,2-Oxobutanoate
apio_D_m,SRR21232878,0.000800961,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,SRR21232878,0.000533974,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,SRR21232878,0.000533974,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR21232878,0.000533974,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR21232878,0.000533974,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR21232878,1.00E-06,Indole
acerA_m,SRR21232878,0.000266987,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR21232878,1.00E-06,formaldehyde
ispre_m,SRR21232878,1.00E-06,Isoprene
mqn7_m,DRR212404,13.12845873,Menaquinone 7
mqn8_m,DRR212404,1.00E-06,Menaquinone 8
h_m,DRR212404,1.00E-06,proton
h2s_m,DRR212404,1.00E-06,Hydrogen sulfide
so4_m,DRR212404,1.00E-06,sulfate
co2_m,DRR212404,1.00E-06,carbon dioxide
tma_m,DRR212404,1.648416343,trimethylamine
h2o_m,DRR212404,19.43824612,Water
tmao_m,DRR212404,1.00E-06,Trimethylamine N-oxide
so3_m,DRR212404,1.895554554,Sulfite
tsul_m,DRR212404,1.00E-06,thiosulfate(2-)
for_m,DRR212404,2.943200264,Formate
chol_m,DRR212404,1.00E-06,Choline
o2_m,DRR212404,1.00E-06,O2
diact_m,DRR212404,1.00E-06,Diacetyl
ppa_m,DRR212404,1.00E-06,propionate
h2_m,DRR212404,0.529848,Hydrogen
xan_m,DRR212404,1.00E-06,Xanthine
lac_L_m,DRR212404,1.00E-06,(S)-lactate
glyc_m,DRR212404,1.00E-06,Glycerol
succ_m,DRR212404,1.00E-06,Succinate
isocapr_m,DRR212404,1.00E-06,Isocaproate
oxa_m,DRR212404,1.00E-06,oxalate(2-)
glyclt_m,DRR212404,1.00E-06,glycolate
pac_m,DRR212404,1.00E-06,phenylacetate
acald_m,DRR212404,1.00E-06,acetaldehyde
actn_R_m,DRR212404,1.00E-06,(R)-Acetoin
isobut_m,DRR212404,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,DRR212404,1.00E-06,chorismate
hxan_m,DRR212404,0.420094074,Hypoxanthine
mnl_m,DRR212404,1.00E-06,D-Mannitol
gcald_m,DRR212404,1.00E-06,glycolaldehyde
fuc_L_m,DRR212404,1.00E-06,L-fucose
bhb_m,DRR212404,1.00E-06,(R)-3-hydroxybutyrate
cit_m,DRR212404,1.00E-06,Citrate
isoval_m,DRR212404,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,DRR212404,0.094856235,Nicotinate
ura_m,DRR212404,0.08577673,uracil
glyb_m,DRR212404,1.00E-06,glycine betaine
rib_D_m,DRR212404,1.00E-06,D-ribose
glcn_m,DRR212404,1.00E-06,D-gluconate
3mop_m,DRR212404,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,DRR212404,1.00E-06,Allantoin
inost_m,DRR212404,1.00E-06,myo-inositol
phenol_m,DRR212404,1.00E-06,Phenol
mal_L_m,DRR212404,1.00E-06,(S)-malate(2-)
phpyr_m,DRR212404,1.00E-06,keto-phenylpyruvate
thymd_m,DRR212404,1.00E-06,Thymidine
4hbz_m,DRR212404,1.00E-06,4-hydroxybenzoate
etoh_m,DRR212404,1.00E-06,ethanol
lald_L_m,DRR212404,1.00E-06,(S)-lactaldehyde
ins_m,DRR212404,1.00E-06,Inosine
but_m,DRR212404,1.00E-06,butyrate
4hphac_m,DRR212404,1.00E-06,4-hydroxyphenylacetate
uri_m,DRR212404,1.00E-06,Uridine
ocdca_m,DRR212404,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,DRR212404,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,DRR212404,1.00E-06,Riboflavin
hdca_m,DRR212404,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,DRR212404,1.00E-06,methanol
4hoxpacd_m,DRR212404,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,DRR212404,1.00E-06,D-Arabinose
acac_m,DRR212404,1.00E-06,acetoacetate
2hyoxplac_m,DRR212404,1.00E-06,2-Hydroxyphenylacetate
ttdca_m,DRR212404,1.00E-06,tetradecanoate (n-C14:0)
fru_m,DRR212404,1.00E-06,D-Fructose
fum_m,DRR212404,1.00E-06,Fumarate
xtsn_m,DRR212404,1.00E-06,xanthosine
btd_RR_m,DRR212404,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,DRR212404,1.00E-06,Reduced riboflavin
ch4s_m,DRR212404,1.00E-06,Methanethiol
ppi_m,DRR212404,1.00E-06,Diphosphate
12ppd_S_m,DRR212404,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,DRR212404,1.00E-06,L-cysteine
galur_m,DRR212404,1.00E-06,D-Galacturonate
ac_m,DRR212404,1.00E-06,acetate
2obut_m,DRR212404,1.00E-06,2-Oxobutanoate
apio_D_m,DRR212404,1.00E-06,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,DRR212404,1.00E-06,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,DRR212404,1.00E-06,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,DRR212404,1.00E-06,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,DRR212404,1.00E-06,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,DRR212404,1.00E-06,Indole
acerA_m,DRR212404,1.00E-06,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,DRR212404,1.00E-06,formaldehyde
ispre_m,DRR212404,1.00E-06,Isoprene
mqn7_m,SRR18156385,14.35389087,Menaquinone 7
mqn8_m,SRR18156385,14.35415929,Menaquinone 8
h_m,SRR18156385,5.155240475,proton
h2s_m,SRR18156385,1.00E-06,Hydrogen sulfide
so4_m,SRR18156385,1.00E-06,sulfate
co2_m,SRR18156385,0.844552609,carbon dioxide
tma_m,SRR18156385,1.00E-06,trimethylamine
h2o_m,SRR18156385,1.00E-06,Water
tmao_m,SRR18156385,3.075871497,Trimethylamine N-oxide
so3_m,SRR18156385,2.895395145,Sulfite
tsul_m,SRR18156385,0.151193182,thiosulfate(2-)
for_m,SRR18156385,1.00E-06,Formate
chol_m,SRR18156385,1.00E-06,Choline
o2_m,SRR18156385,1.00E-06,O2
diact_m,SRR18156385,1.00E-06,Diacetyl
ppa_m,SRR18156385,1.00E-06,propionate
h2_m,SRR18156385,1.00E-06,Hydrogen
xan_m,SRR18156385,0.065654439,Xanthine
lac_L_m,SRR18156385,1.00E-06,(S)-lactate
glyc_m,SRR18156385,1.00E-06,Glycerol
succ_m,SRR18156385,1.00E-06,Succinate
isocapr_m,SRR18156385,1.00E-06,Isocaproate
oxa_m,SRR18156385,1.00E-06,oxalate(2-)
glyclt_m,SRR18156385,1.00E-06,glycolate
pac_m,SRR18156385,1.00E-06,phenylacetate
acald_m,SRR18156385,1.00E-06,acetaldehyde
actn_R_m,SRR18156385,1.00E-06,(R)-Acetoin
isobut_m,SRR18156385,1.00E-06,"Isobutyrate, 2-Methylpropanoate"
chor_m,SRR18156385,1.00E-06,chorismate
hxan_m,SRR18156385,1.00E-06,Hypoxanthine
mnl_m,SRR18156385,1.00E-06,D-Mannitol
gcald_m,SRR18156385,1.00E-06,glycolaldehyde
fuc_L_m,SRR18156385,1.00E-06,L-fucose
bhb_m,SRR18156385,1.00E-06,(R)-3-hydroxybutyrate
cit_m,SRR18156385,1.00E-06,Citrate
isoval_m,SRR18156385,1.00E-06,"Isovalerate, 3-Methylbutanoate"
nac_m,SRR18156385,0.097252194,Nicotinate
ura_m,SRR18156385,1.00E-06,uracil
glyb_m,SRR18156385,1.00E-06,glycine betaine
rib_D_m,SRR18156385,1.00E-06,D-ribose
glcn_m,SRR18156385,1.00E-06,D-gluconate
3mop_m,SRR18156385,1.00E-06,3-methyl-2-oxopentanoate
alltn_m,SRR18156385,1.00E-06,Allantoin
inost_m,SRR18156385,1.00E-06,myo-inositol
phenol_m,SRR18156385,1.00E-06,Phenol
mal_L_m,SRR18156385,1.00E-06,(S)-malate(2-)
phpyr_m,SRR18156385,1.00E-06,keto-phenylpyruvate
thymd_m,SRR18156385,1.00E-06,Thymidine
4hbz_m,SRR18156385,1.00E-06,4-hydroxybenzoate
etoh_m,SRR18156385,1.00E-06,ethanol
lald_L_m,SRR18156385,1.00E-06,(S)-lactaldehyde
ins_m,SRR18156385,1.00E-06,Inosine
but_m,SRR18156385,1.00E-06,butyrate
4hphac_m,SRR18156385,1.00E-06,4-hydroxyphenylacetate
uri_m,SRR18156385,1.00E-06,Uridine
ocdca_m,SRR18156385,1.00E-06,octadecanoate (n-C18:0)
2ddglcn_m,SRR18156385,1.00E-06,2-Dehydro-3-deoxy-D-gluconate
ribflv_m,SRR18156385,1.00E-06,Riboflavin
hdca_m,SRR18156385,1.00E-06,Hexadecanoate (n-C16:0)
meoh_m,SRR18156385,1.00E-06,methanol
4hoxpacd_m,SRR18156385,1.00E-06,(4-hydroxyphenyl)acetaldehyde
arab_D_m,SRR18156385,1.00E-06,D-Arabinose
acac_m,SRR18156385,1.00E-06,acetoacetate
2hyoxplac_m,SRR18156385,0.27778616,2-Hydroxyphenylacetate
ttdca_m,SRR18156385,1.00E-06,tetradecanoate (n-C14:0)
fru_m,SRR18156385,1.00E-06,D-Fructose
fum_m,SRR18156385,1.00E-06,Fumarate
xtsn_m,SRR18156385,1.00E-06,xanthosine
btd_RR_m,SRR18156385,1.00E-06,R_R__2_3_Butanediol
rbflvrd_m,SRR18156385,1.00E-06,Reduced riboflavin
ch4s_m,SRR18156385,1.00E-06,Methanethiol
ppi_m,SRR18156385,1.00E-06,Diphosphate
12ppd_S_m,SRR18156385,1.00E-06,"(S)-propane-1,2-diol"
cys_L_m,SRR18156385,1.00E-06,L-cysteine
galur_m,SRR18156385,1.00E-06,D-Galacturonate
ac_m,SRR18156385,1.00E-06,acetate
2obut_m,SRR18156385,1.00E-06,2-Oxobutanoate
apio_D_m,SRR18156385,1.00E-06,D-Apiose (rare sugar in rhamnogalacturonan II)
kdo_m,SRR18156385,1.00E-06,3-Deoxy-D-manno-2-octulosonate
3ddlhept_m,SRR18156385,1.00E-06,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II)
2omfuc_m,SRR18156385,1.00E-06,2-o-methylfucose (rare sugar in rhamnogalacturonan II)
2omxyl_m,SRR18156385,1.00E-06,2-O-methylxylose (rare sugar in rhamnogalacturonan II)
indole_m,SRR18156385,1.00E-06,Indole
acerA_m,SRR18156385,1.00E-06,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II)
fald_m,SRR18156385,1.00E-06,formaldehyde
ispre_m,SRR18156385,1.00E-06,Isoprene
mqn7_m,SRR19820341,5.986687323,Menaquinone 7
mqn8_m,SRR19820341,1.00E-06,Menaquinone 8
h_m,SRR19820341,3.362931505,proton
h2s_m,SRR19820341,1.00E-06,Hydrogen sulfide
so4_m,SRR19820341,3.365374236,sulfate
co2_m,SRR19820341,1.00E-06,carbon dioxide
tma_m,SRR19820341,1.00E-06,trimethylamine
h2o_m,SRR19820341,1.00E-06,Water
tmao_m,SRR19820341,5.46271,Trimethylamine N-oxide
so3_m,SRR19820341,1.00E-06,Sulfite
